country,AEZ,FCT_id,food_grp_id,food_item_id,Food_grp,Food_name,suitable_class,Hrv_strt,Hrv_end
ETH,4,11447,11,447,Beverages,"Juice, apple, canned or bottled",3,3,5
ETH,4,11446,11,446,Beverages,"Juice, orange, unsweetened",2,2,4
ETH,4,1044,1,44,Cereals and their products,"Bread, maize flour, yellow, with milk and egg",3,9,11
ETH,4,1067,1,67,Cereals and their products,"Rice, red native,  milled, raw",1,8,10
ETH,4,1043,1,43,Cereals and their products,"Wheat flour, white",2,4,6
ETH,4,9369,9,369,Fish and their products,"Anchovy, canned in oil (drained solids)",3,3,5
ETH,4,9386,9,386,Fish and their products,"Mudfish, raw",4,6,8
ETH,4,9389,9,389,Fish and their products,"Perch, Nile, raw",4,8,10
ETH,4,5245,5,245,Fruits and their products,"Apple, with skin, raw",1,4,6
ETH,4,5224,5,224,Fruits and their products,"Baobab, fruit/Monkey bread, pulp, raw",1,11,1
ETH,4,5250,5,250,Fruits and their products,"Dates, dried",1,1,3
ETH,4,5252,5,252,Fruits and their products,"Fig, dried ",4,7,9
ETH,4,5230,5,230,Fruits and their products,"Gumvine, raw",3,6,8
ETH,4,5258,5,258,Fruits and their products,"Melon, cantaloup, raw",1,7,9
ETH,4,3112,3,112,Legumes and their products,"Bambara groundnut, red, dried, raw",1,12,2
ETH,4,3137,3,137,Legumes and their products,"Cowpea, brown, dried, raw",1,2,4
ETH,4,7304,7,304,Meat and poultry and their products,"Beef, meat, approx. 30 % fat, boneless, raw",4,10,12
ETH,4,7307,7,307,Meat and poultry and their products,"Beef, meat, lean, cured, dried",2,1,3
ETH,4,7293,7,293,Meat and poultry and their products,"Chicken, dark meat, flesh, raw",3,1,3
ETH,4,7331,7,331,Meat and poultry and their products,"Chicken, liver, raw",2,7,9
ETH,4,7334,7,334,Meat and poultry and their products,"Crocodile, raw",2,7,9
ETH,4,7297,7,297,Meat and poultry and their products,"Rabbit, flesh only, raw",2,1,3
ETH,4,10426,10,426,Milk and their products,"Butter, from cow's milk (without salt)",1,0,2
ETH,4,10415,10,415,Milk and their products,"Infant formula, powder, for 3 months",4,9,11
ETH,4,12461,12,461,Miscellaneous,"Cinnamon, ground",2,8,10
ETH,4,12463,12,463,Miscellaneous,"Cumin, seed",2,8,10
ETH,4,12466,12,466,Miscellaneous,"Mustard, powder",4,2,4
ETH,4,12468,12,468,Miscellaneous,"Pepper, black",1,1,3
ETH,4,12456,12,456,Miscellaneous,Sugar,3,2,4
ETH,4,12472,12,472,Miscellaneous,"Yeast extract, Marmite",3,11,1
ETH,4,6269,6,269,"Nuts, seeds and their products",Coconut milk ,2,7,9
ETH,4,6271,6,271,"Nuts, seeds and their products","Dikanut, kernel, dried, raw",2,5,7
ETH,4,6286,6,286,"Nuts, seeds and their products",Groundnut paste,2,4,6
ETH,4,6274,6,274,"Nuts, seeds and their products","Groundnut, red, shelled, dried, raw (Benin)",2,6,8
ETH,4,6273,6,273,"Nuts, seeds and their products","Groundnut, rose, shelled, dried, raw (Benin)",4,6,8
ETH,4,6276,6,276,"Nuts, seeds and their products","Sesame seeds, whole, dried, raw",1,4,6
ETH,4,2095,2,95,"Starchy roots, tubers and their products","Cassava sweet, tuber, dried",1,9,11
ETH,4,2078,2,78,"Starchy roots, tubers and their products","Cassava, tuber, dried",3,8,10
ETH,4,2083,2,83,"Starchy roots, tubers and their products","Potato, raw",4,5,7
ETH,4,4156,4,156,Vegetables and their products,"Carrot, raw",3,8,10
ETH,4,4167,4,167,Vegetables and their products,"Okra fruit, raw",1,3,5
ETH,4,4154,4,154,Vegetables and their products,"Okra leaves, raw",2,2,4
ETH,4,4209,4,209,Vegetables and their products,"Sweet potato, leaves, raw",1,10,12
ETH,4,4170,4,170,Vegetables and their products,"Taro, leaves, raw",1,7,9
RWA,4,11445,11,445,Beverages,"Juice, lemon, unsweetened",1,2,4
RWA,4,11446,11,446,Beverages,"Juice, orange, unsweetened",4,7,9
RWA,4,11449,11,449,Beverages,"Nectar, Mango, canned",1,5,7
RWA,4,11451,11,451,Beverages,Ovaltine beverage with partly skimmed milk (without sugar; fortified),4,5,7
RWA,4,11452,11,452,Beverages,Ovaltine beverage with skimmed milk (without sugar; fortified),1,11,1
RWA,4,11453,11,453,Beverages,"Ovaltine powder, fortified",2,0,2
RWA,4,1048,1,48,Cereals and their products,"Bread, wheat, wholemeal",3,1,3
RWA,4,1045,1,45,Cereals and their products,"Bread/rolls, white",2,8,10
RWA,4,1002,1,2,Cereals and their products,"Fonio, black, whole grain, raw",3,4,6
RWA,4,1052,1,52,Cereals and their products,"Macaroni, dried",1,5,7
RWA,4,1057,1,57,Cereals and their products,"Maize, white, flour of whole grain",4,11,1
RWA,4,1017,1,17,Cereals and their products,"Pearl millet, whole grain, raw (with bran)",2,4,6
RWA,4,1067,1,67,Cereals and their products,"Rice, red native,  milled, raw",4,11,1
RWA,4,9358,9,358,Fish and their products,"Anchovy, fillet, raw",1,11,1
RWA,4,9395,9,395,Fish and their products,"Shiny-nose, raw",1,9,11
RWA,4,9363,9,363,Fish and their products,"White grouper, raw",1,6,8
RWA,4,5225,5,225,Fruits and their products,"Breadfruit, raw",2,7,9
RWA,4,5248,5,248,Fruits and their products,"Clementine, raw",1,5,7
RWA,4,5250,5,250,Fruits and their products,"Dates, dried",3,4,6
RWA,4,5228,5,228,Fruits and their products,"Dattock, dried pulp, raw",4,1,3
RWA,4,5236,5,236,Fruits and their products,"Papaya, fruit, ripe, raw",3,3,5
RWA,4,5239,5,239,Fruits and their products,"Tamarind, immature fruit, raw",1,1,3
RWA,4,3119,3,119,Legumes and their products,"African locust bean, seeds, dried",3,12,2
RWA,4,3134,3,134,Legumes and their products,"Broad beans, dried, raw",4,5,7
RWA,4,7316,7,316,Meat and poultry and their products,"Bamboo caterpillar, deep fried",2,4,6
RWA,4,7304,7,304,Meat and poultry and their products,"Beef, meat, approx. 30 % fat, boneless, raw",3,3,5
RWA,4,7320,7,320,Meat and poultry and their products,"Chicken, dark meat, flesh and skin, raw",2,3,5
RWA,4,7293,7,293,Meat and poultry and their products,"Chicken, dark meat, flesh, raw",4,9,11
RWA,4,7334,7,334,Meat and poultry and their products,"Crocodile, raw",2,11,1
RWA,4,10427,10,427,Milk and their products,Coconut oil,4,5,7
RWA,4,10428,10,428,Milk and their products,Groundnut oil,2,1,3
RWA,4,10421,10,421,Milk and their products,"Milk, cow powder, skimmed",1,2,4
RWA,4,10418,10,418,Milk and their products,"Milk, cow,  skimmed, 0.5 % fat",3,9,11
RWA,4,10407,10,407,Milk and their products,"Milk, goat, raw",2,4,6
RWA,4,10408,10,408,Milk and their products,"Milk, human, mature, raw",1,6,8
RWA,4,12459,12,459,Miscellaneous,"Bay leaf, dried",1,1,3
RWA,4,12470,12,470,Miscellaneous,"Spices, mix, ground",3,8,10
RWA,4,12472,12,472,Miscellaneous,"Yeast extract, Marmite",4,6,8
RWA,4,6270,6,270,"Nuts, seeds and their products",Coconut water,3,4,6
RWA,4,6288,6,288,"Nuts, seeds and their products","Groundnut flour, defatted",2,9,11
RWA,4,6273,6,273,"Nuts, seeds and their products","Groundnut, rose, shelled, dried, raw (Benin)",4,3,5
RWA,4,6275,6,275,"Nuts, seeds and their products","Melon seeds, slightly salted, raw",4,3,5
RWA,4,6277,6,277,"Nuts, seeds and their products","Shea nut, seed kernel, dried, raw",3,2,4
RWA,4,2095,2,95,"Starchy roots, tubers and their products","Cassava sweet, tuber, dried",3,6,8
RWA,4,2078,2,78,"Starchy roots, tubers and their products","Cassava, tuber, dried",2,7,9
RWA,4,2089,2,89,"Starchy roots, tubers and their products","Taro, tuber, raw",2,2,4
RWA,4,2091,2,91,"Starchy roots, tubers and their products","Water yam, tuber, raw",4,5,7
RWA,4,4173,4,173,Vegetables and their products,"Amaranth leaves, raw",3,7,9
RWA,4,4155,4,155,Vegetables and their products,"Cabbage, raw",3,8,10
RWA,4,4181,4,181,Vegetables and their products,"Cowpea leaves, dried",1,9,11
RWA,4,4162,4,162,Vegetables and their products,"Eggplant, raw",3,4,6
RWA,4,4186,4,186,Vegetables and their products,"False sesame, leaves, raw",4,8,10
RWA,4,4194,4,194,Vegetables and their products,"Onions, dried",1,6,8
RWA,4,4195,4,195,Vegetables and their products,"Parsley, fresh",2,3,5
RWA,4,4212,4,212,Vegetables and their products,"Tamarind, leaves, dried",3,6,8
RWA,4,4218,4,218,Vegetables and their products,"Turnip, raw ",4,11,1
ETH,5,11444,11,444,Beverages,"Coffee, liquid",3,10,12
ETH,5,11449,11,449,Beverages,"Nectar, Mango, canned",4,2,4
ETH,5,1039,1,39,Cereals and their products,"Sorghum, whole grain, raw ",1,12,2
ETH,5,1040,1,40,Cereals and their products,"Sorghum, whole grain, white, raw",2,9,11
ETH,5,1073,1,73,Cereals and their products,"Wheat, bran",1,11,1
ETH,5,8354,8,354,Eggs and their products,"Egg, chicken, raw",4,10,12
ETH,5,9364,9,364,Fish and their products,"African carp, raw",3,4,6
ETH,5,9369,9,369,Fish and their products,"Anchovy, canned in oil (drained solids)",2,3,5
ETH,5,9358,9,358,Fish and their products,"Anchovy, fillet, raw",3,5,7
ETH,5,9389,9,389,Fish and their products,"Perch, Nile, raw",2,9,11
ETH,5,5243,5,243,Fruits and their products,"African locust bean, flour from fruit, pulp",3,10,12
ETH,5,5221,5,221,Fruits and their products,"African locust bean, fruit, pulp, raw",4,7,9
ETH,5,5245,5,245,Fruits and their products,"Apple, with skin, raw",2,0,2
ETH,5,5222,5,222,Fruits and their products,"Avocado, pulp, raw",1,7,9
ETH,5,5227,5,227,Fruits and their products,"Dattock, pulp, raw",3,6,8
ETH,5,5233,5,233,Fruits and their products,"Lemon, raw",2,5,7
ETH,5,5264,5,264,Fruits and their products,"Sweet apple, fruit, raw",2,0,2
ETH,5,3119,3,119,Legumes and their products,"African locust bean, seeds, dried",4,7,9
ETH,5,3111,3,111,Legumes and their products,"Bambara groundnut, dried, raw ",4,11,1
ETH,5,3116,3,116,Legumes and their products,"Cowpea, white, dried, raw",1,7,9
ETH,5,3140,3,140,Legumes and their products,"Lentils, dried, raw",1,2,4
ETH,5,3118,3,118,Legumes and their products,"Soya bean, dried, raw",2,4,6
ETH,5,7298,7,298,Meat and poultry and their products,"Ant flying, dried",4,11,1
ETH,5,7313,7,313,Meat and poultry and their products,"Beef,  ground, 10 % fat, raw",2,6,8
ETH,5,7304,7,304,Meat and poultry and their products,"Beef, meat, approx. 30 % fat, boneless, raw",4,3,5
ETH,5,7320,7,320,Meat and poultry and their products,"Chicken, dark meat, flesh and skin, raw",2,1,3
ETH,5,7336,7,336,Meat and poultry and their products,"Goat, meat, raw",2,7,9
ETH,5,7346,7,346,Meat and poultry and their products,"Mopanie worm, canned",4,11,1
ETH,5,10427,10,427,Milk and their products,Coconut oil,4,8,10
ETH,5,10431,10,431,Milk and their products,"Margarine, fortified",4,1,3
ETH,5,10421,10,421,Milk and their products,"Milk, cow powder, skimmed",1,2,4
ETH,5,10406,10,406,Milk and their products,"Milk, cow, powder, whole",4,10,12
ETH,5,10424,10,424,Milk and their products,Vacherin cheese,1,7,9
ETH,5,10425,10,425,Milk and their products,"Yoghurt, whole milk, with fruits",2,12,2
ETH,5,12463,12,463,Miscellaneous,"Cumin, seed",4,6,8
ETH,5,12467,12,467,Miscellaneous,"Mustard, prepared, yellow",3,8,10
ETH,5,12469,12,469,Miscellaneous,Salt,1,1,3
ETH,5,12470,12,470,Miscellaneous,"Spices, mix, ground",2,1,3
ETH,5,6265,6,265,"Nuts, seeds and their products","Cashew nut, raw",2,10,12
ETH,5,6268,6,268,"Nuts, seeds and their products","Coconut, kernel, dried, raw",2,6,8
ETH,5,6279,6,279,"Nuts, seeds and their products","Colanut, dried, raw",4,12,2
ETH,5,6272,6,272,"Nuts, seeds and their products","Groundnut, shelled, dried, raw",1,11,1
ETH,5,6274,6,274,"Nuts, seeds and their products","Groundnut, red, shelled, dried, raw (Benin)",2,0,2
ETH,5,6275,6,275,"Nuts, seeds and their products","Melon seeds, slightly salted, raw",3,7,9
ETH,5,2077,2,77,"Starchy roots, tubers and their products","Cassava, tuber, raw",4,7,9
ETH,5,2081,2,81,"Starchy roots, tubers and their products","Cocoyam, tuber, raw ",3,5,7
ETH,5,2091,2,91,"Starchy roots, tubers and their products","Water yam, tuber, raw",3,10,12
ETH,5,4153,4,153,Vegetables and their products,"Beans, green raw",2,11,1
ETH,5,4155,4,155,Vegetables and their products,"Cabbage, raw",4,8,10
ETH,5,4158,4,158,Vegetables and their products,"Cassava, leaves, raw",2,2,4
ETH,5,4163,4,163,Vegetables and their products,"Eggplant leaves, raw",1,8,10
ETH,5,4197,4,197,Vegetables and their products,"Pepper, sweet, red, raw",2,9,11
ETH,5,4207,4,207,Vegetables and their products,"Spinach, raw",4,10,12
ETH,5,4169,4,169,Vegetables and their products,"Tamarind, leaves, raw",1,2,4
ETH,5,4216,4,216,Vegetables and their products,"Tomato paste, concentrated",1,5,7
RWA,5,11446,11,446,Beverages,"Juice, orange, unsweetened",1,1,3
RWA,5,11443,11,443,Beverages,"Tea, infusion",2,10,12
RWA,5,1002,1,2,Cereals and their products,"Fonio, black, whole grain, raw",1,5,7
RWA,5,1051,1,51,Cereals and their products,"Fonio, husked grains, boiled* (without salt)",3,11,1
RWA,5,1055,1,55,Cereals and their products,"Maize, yellow, grit, degermed",4,8,10
RWA,5,1063,1,63,Cereals and their products,"Pearl millet, flour (without bran)",2,4,6
RWA,5,1041,1,41,Cereals and their products,"Sorghum, whole grain, red, raw",1,9,11
RWA,5,1043,1,43,Cereals and their products,"Wheat flour, white",3,11,1
RWA,5,9364,9,364,Fish and their products,"African carp, raw",2,8,10
RWA,5,9382,9,382,Fish and their products,"Mackerel, grilled* (without salt and fat)",2,4,6
RWA,5,5243,5,243,Fruits and their products,"African locust bean, flour from fruit, pulp",4,9,11
RWA,5,5221,5,221,Fruits and their products,"African locust bean, fruit, pulp, raw",1,6,8
RWA,5,5244,5,244,Fruits and their products,"Akee, pulp, raw",3,9,11
RWA,5,5250,5,250,Fruits and their products,"Dates, dried",2,1,3
RWA,5,5227,5,227,Fruits and their products,"Dattock, pulp, raw",1,3,5
RWA,5,5257,5,257,Fruits and their products,"Melon, honeydew, raw",4,7,9
RWA,5,5259,5,259,Fruits and their products,"Palm nuts, pulp, raw",4,10,12
RWA,5,5260,5,260,Fruits and their products,"Pomegranate, raw",3,3,5
RWA,5,3112,3,112,Legumes and their products,"Bambara groundnut, red, dried, raw",1,3,5
RWA,5,3134,3,134,Legumes and their products,"Broad beans, dried, raw",2,11,1
RWA,5,3118,3,118,Legumes and their products,"Soya bean, dried, raw",4,6,8
RWA,5,7291,7,291,Meat and poultry and their products,"Beef liver, raw",3,11,1
RWA,5,7307,7,307,Meat and poultry and their products,"Beef, meat, lean, cured, dried",3,5,7
RWA,5,7311,7,311,Meat and poultry and their products,"Beef, tripe, raw",3,2,4
RWA,5,7323,7,323,Meat and poultry and their products,"Chicken, light meat, flesh, raw",1,5,7
RWA,5,10426,10,426,Milk and their products,"Butter, from cow's milk (without salt)",2,10,12
RWA,5,10410,10,410,Milk and their products,Cheddar,3,6,8
RWA,5,10420,10,420,Milk and their products,"Milk, cow, canned, evaporated",1,3,5
RWA,5,10417,10,417,Milk and their products,"Milk, cow, partly skimmed, 1.5 % fat",3,8,10
RWA,5,10429,10,429,Milk and their products,"Palm oil, red",4,7,9
RWA,5,10433,10,433,Milk and their products,Shea butter,2,0,2
RWA,5,10435,10,435,Milk and their products,Vegetable oil,4,11,1
RWA,5,12459,12,459,Miscellaneous,"Bay leaf, dried",3,12,2
RWA,5,12460,12,460,Miscellaneous,"Chilli pepper, dried",3,3,5
RWA,5,12466,12,466,Miscellaneous,"Mustard, powder",1,4,6
RWA,5,12469,12,469,Miscellaneous,Salt,1,6,8
RWA,5,12471,12,471,Miscellaneous,"Yeast, dried",2,7,9
RWA,5,6267,6,267,"Nuts, seeds and their products","Coconut, immature kernel, fresh, raw",4,4,6
RWA,5,6266,6,266,"Nuts, seeds and their products","Coconut, mature kernel, fresh, raw",1,6,8
RWA,5,6278,6,278,"Nuts, seeds and their products","Colanut, raw",3,10,12
RWA,5,6271,6,271,"Nuts, seeds and their products","Dikanut, kernel, dried, raw",1,3,5
RWA,5,6286,6,286,"Nuts, seeds and their products",Groundnut paste,1,8,10
RWA,5,6285,6,285,"Nuts, seeds and their products","Groundnut, combined varieties, shelled, dried, raw (Ghana)",4,4,6
RWA,5,6276,6,276,"Nuts, seeds and their products","Sesame seeds, whole, dried, raw",4,11,1
RWA,5,2096,2,96,"Starchy roots, tubers and their products","Sweet potato, pale yellow, raw",3,7,9
RWA,5,4151,4,151,Vegetables and their products,"Baobab, leaves,  raw",4,4,6
RWA,5,4155,4,155,Vegetables and their products,"Cabbage, raw",4,1,3
RWA,5,4159,4,159,Vegetables and their products,"Cocoyam, leaves, raw",1,6,8
RWA,5,4181,4,181,Vegetables and their products,"Cowpea leaves, dried",4,5,7
RWA,5,4160,4,160,Vegetables and their products,"Cowpea, leaves, raw",2,4,6
RWA,5,4161,4,161,Vegetables and their products,"Drumstick  leaves, raw",2,6,8
RWA,5,4186,4,186,Vegetables and their products,"False sesame, leaves, raw",2,2,4
RWA,5,4154,4,154,Vegetables and their products,"Okra leaves, raw",3,6,8
RWA,5,4195,4,195,Vegetables and their products,"Parsley, fresh",4,3,5
RWA,5,4215,4,215,Vegetables and their products,"Tomatoes, canned, packed in juice",2,0,2
ETH,6,11447,11,447,Beverages,"Juice, apple, canned or bottled",2,2,4
ETH,6,11445,11,445,Beverages,"Juice, lemon, unsweetened",3,5,7
ETH,6,1044,1,44,Cereals and their products,"Bread, maize flour, yellow, with milk and egg",2,1,3
ETH,6,1052,1,52,Cereals and their products,"Macaroni, dried",3,1,3
ETH,6,1057,1,57,Cereals and their products,"Maize, white, flour of whole grain",4,9,11
ETH,6,1058,1,58,Cereals and their products,"Maize, white, flour refined",1,11,1
ETH,6,1060,1,60,Cereals and their products,"Maize, white, grit, degermed",3,4,6
ETH,6,1054,1,54,Cereals and their products,"Maize, yellow, flour of whole-grain",3,5,7
ETH,6,1006,1,6,Cereals and their products,"Maize, yellow, whole kernel, dried, raw",4,3,5
ETH,6,1063,1,63,Cereals and their products,"Pearl millet, flour (without bran)",3,4,6
ETH,6,1034,1,34,Cereals and their products,"Rice, brown, raw",2,3,5
ETH,6,1067,1,67,Cereals and their products,"Rice, red native,  milled, raw",3,1,3
ETH,6,1065,1,65,Cereals and their products,"Rice, red native, hulled, raw",2,10,12
ETH,6,1039,1,39,Cereals and their products,"Sorghum, whole grain, raw ",3,7,9
ETH,6,1040,1,40,Cereals and their products,"Sorghum, whole grain, white, raw",2,8,10
ETH,6,9359,9,359,Fish and their products,"Barracuda, raw",4,9,11
ETH,6,9389,9,389,Fish and their products,"Perch, Nile, raw",3,2,4
ETH,6,9394,9,394,Fish and their products,"Sardines in oil, canned (drained solids with bone)",3,6,8
ETH,6,5247,5,247,Fruits and their products,"Banana, yellow flesh, raw",3,9,11
ETH,6,5227,5,227,Fruits and their products,"Dattock, pulp, raw",2,1,3
ETH,6,5230,5,230,Fruits and their products,"Gumvine, raw",1,8,10
ETH,6,5234,5,234,Fruits and their products,"Mango, orange flesh,  raw",3,6,8
ETH,6,5237,5,237,Fruits and their products,"Pineapple, pulp, raw",4,0,2
ETH,6,5238,5,238,Fruits and their products,"Soapberry, fruit, raw",4,11,1
ETH,6,3113,3,113,Legumes and their products,"Bambara groundnuts, white, raw",2,3,5
ETH,6,3134,3,134,Legumes and their products,"Broad beans, dried, raw",3,8,10
ETH,6,3116,3,116,Legumes and their products,"Cowpea, white, dried, raw",2,12,2
ETH,6,3140,3,140,Legumes and their products,"Lentils, dried, raw",2,2,4
ETH,6,7291,7,291,Meat and poultry and their products,"Beef liver, raw",3,1,3
ETH,6,7313,7,313,Meat and poultry and their products,"Beef,  ground, 10 % fat, raw",2,9,11
ETH,6,7323,7,323,Meat and poultry and their products,"Chicken, light meat, flesh, raw",1,5,7
ETH,6,7343,7,343,Meat and poultry and their products,"Lamb, liver, raw",4,2,4
ETH,6,7345,7,345,Meat and poultry and their products,"Locust, raw",2,4,6
ETH,6,10419,10,419,Milk and their products,"Milk, cow, canned, condensed, sweetened",3,4,6
ETH,6,10420,10,420,Milk and their products,"Milk, cow, canned, evaporated",2,1,3
ETH,6,10407,10,407,Milk and their products,"Milk, goat, raw",1,2,4
ETH,6,10408,10,408,Milk and their products,"Milk, human, mature, raw",2,3,5
ETH,6,10429,10,429,Milk and their products,"Palm oil, red",3,10,12
ETH,6,10409,10,409,Milk and their products,"Yoghurt, whole milk, plain",1,12,2
ETH,6,10425,10,425,Milk and their products,"Yoghurt, whole milk, with fruits",4,7,9
